work_id,msd_id,artist_id,shs_id,clique_size,title
"%16986,",TRHFWNG128F424CD08,ARV3DTN1187FB54D20,144843,4,Maniac
"%16986,",TRETGSV12903CB02E6,ARWLV931187B9B0F5A,16992,4,Maniac
"%16986,",TRVWFCJ128F92F888D,ARB7XY71187B9B9A4D,16986,4,Maniac
"%57556,",TRKIXHW12903D16872,ARBQPXY1187B98D67B,57556,3,Border Lord
"%57556,",TRGQEBB128F930F947,AROFLA71187B9B23CE,150910,3,Border Lord
"%57556,",TRZATGD128F9310B7E,ARZ2DW21187B98CA06,130276,3,Border Lord
"%3696,",TRUCEPX128F9310FF0,ARDK87R1187B98D51C,3697,2,Wild About My Lovin'
"%3696,",TRZSMPB128F4291BDB,ARSZWK21187B9B26D7,3696,2,Wild About My Lovin'
"%32602,",TRUWGXJ128F9339221,ARWTWTI1187B9905BE,32603,2,This Time
"%32602,",TRMCHCY128F93364B6,AR5HOKG1187FB3873E,70308,2,This Time
"%29377,8141,12503,",TRFDMMV12903CAAF02,ARHLSMN1187B98D8D7,92045,14,Danny Boy
"%29377,8141,12503,",TRLIPNX128F4261F2A,ARXB4J91187B9A9C7D,36970,14,Danny Boy
"%29377,8141,12503,",TRACDCZ128F4285AE0,AR0X3JJ1187FB3A9A7,26510,14,Danny Boy
"%29377,8141,12503,",TRKQIDR128F92EB21A,ARL7YU61187B9B85D7,117346,14,Danny Boy
"%29377,8141,12503,",TRIXCIF128F425CBDB,AR1UUWB1187B997F2F,104816,14,Danny Boy
"%29377,8141,12503,",TRSSQBK128F92D4D6A,ARTW2IX1187FB5C170,66546,14,Danny Boy
"%29377,8141,12503,",TRHBVXP128F4279A66,AR77GI01187FB4D21A,25629,14,Danny Boy
"%29377,8141,12503,",TRIQRUU128F931F86F,ARTJECM1187B9930BA,147564,14,Danny Boy
"%29377,8141,12503,",TRPOIAE128F425C3D3,AR0JEOI1187B98B918,72183,14,Danny Boy
"%29377,8141,12503,",TRPNDRN128F92E9D87,ARHZFG61187FB3A9F3,36193,14,Danny Boy
"%29377,8141,12503,",TRRUNLW128F428E56D,AR0RD821187B9ADA65,56231,14,Danny Boy
"%29377,8141,12503,",TREJLTZ128F1498899,ARCN61O1187B9ABBE8,45599,14,Danny Boy
"%29377,8141,12503,",TRFCBVS128F42922E8,ARQB7KW1187B9A6C02,12503,14,Danny Boy (Album Version)
"%29377,8141,12503,",TRCDIVY128F424BD13,AR26X1C1187B9B0A1B,92057,14,Danny Boy
"%27647,",TRXZTKN128F92D1040,ARHDZYJ1187FB38530,65623,3,Rawhide
"%27647,",TRHICFZ12903CEC147,ARBUZFB1187FB39262,62574,3,Rawhide
"%27647,",TRXJUEG128F42AC306,AR050VJ1187B9B13A7,50780,3,Rawhide
"%111452,",TRHORDD128F92EF815,ARNJ9LU1187B9A56A6,112065,5,Panis Angelicus
"%111452,",TRBLMGR128F4249FB2,AR3TZ691187FB3DBB1,111825,5,Panis Angelicus
"%111452,",TRZVFIP128F92CFE4D,ARV481W1187FB38CD9,111780,5,Panis Angelicus
"%111452,",TRBDLVQ128F425EA52,ARK36B71187FB589D2,111779,5,Panis Angelicus
"%111452,",TRDGPKD128F4275514,ARGVJPK1187B9909EA,111775,5,Panis Angelicus (Album Version)
"%8824,",TRLBCOM128E0784D4A,ARHTHC01187B9B6D2A,35800,2,I Was Made To Love Her
"%8824,",TRPDSGK128F428C799,ARR9XGB1187B9912E6,65278,2,I Was Made To Love Her
"%36045,54135,",TRCZYXO128F92FD8C9,ARZWPWP1241B9CA793,36045,2,"Baby Elephant Walk (""Hatari"")"
"%36045,54135,",TRSFXBK128F425EC8E,AR3B2UY1187B99B19F,54135,2,Cabeça De Bagre II
"%16067,",TRQCKHF128F426A941,AR3B7K91187B98C62E,16068,2,Auf Wiedersehen
"%16067,",TRCEAIA128F426CE54,AREMEW61187B9B62DD,16067,2,Auf Wiedersehen
"%42090,",TRQOTJE12903CBAC65,ARJPZSG1187FB3E985,58183,2,Too Much Love
"%42090,",TRKJGWS128E078B30E,AR78JQQ1187FB387DB,42090,2,Too Much Love
"%30905,",TRTPFNO128F92FF4C5,ARGHPIE1187FB3CCDF,85404,2,Can't Hold Out Much Longer
"%30905,",TRUJQFB128F92FF4E4,ARRR4Y81187FB524CE,62306,2,Can't Hold Out Much Longer
"%10518,",TRONPPE128F14B0FF1,AR71MIY1187B9BA0C3,10518,2,Domination  (LP Version)
"%10518,",TRSCGFK128F42B8B7E,ARHKPXI1187B9B2CAF,10519,2,Domination
"%35775,",TRIMYGN128E0784D56,ARHTHC01187B9B6D2A,35790,5,Reflections
"%35775,",TRMAXBO128F9309C45,AR8L6W21187B9AD317,35775,5,Reflections
"%35775,",TRWWXQC128F1465557,ARKSZW81187B9B695D,43169,5,Reflections(Care Enough)
"%35775,",TRSJOEM12903CD6CD6,ARR5HEZ1187FB4EF51,-1,5,Reflections
"%35775,",TRSGZGL128F42A8312,ARJ1W5M1187FB458F3,-1,5,Reflections
"%28879,",TRFFUJA128F428D857,AR5YRCN1187B98E3C8,28880,6,Let There Be Love
"%28879,",TRYMTHF128F42B3D55,ARSZGJL1187B9933A6,70252,6,Let There Be Love
"%28879,",TRGWHFU128F14AA173,AR3TZ691187FB3DBB1,94069,6,Let There Be Love
"%28879,",TRYTDVZ12903CB23B8,ARCJT7I1187B99F56F,146632,6,Let There Be Love
"%28879,",TRGGJVW128EF3442A4,ARCH48I1187FB51B68,44565,6,Let There Be Love (LP Version)
"%28879,",TRDHLQV128F930336C,AREIN101187FB5A5FA,-1,6,Let There Be Love
"%10601,",TRHCFPX128F4255430,AR6Y22I1187B9AF690,60301,2,The World Is A Ghetto (Album Version)
"%10601,",TRFSJEA128F4264F8A,AREH7LP1187B9B7164,10601,2,The World Is A Ghetto
"%23627,",TRDPIXR128E0788EAF,AR0BGM11187B9B09BA,135827,5,Rainy Days And Mondays
"%23627,",TRUPAFF128E0793731,AR58JT11187B9AF4CC,23627,5,Rainy Days And Mondays
"%23627,",TRNSTXF128F4284F70,ARGTQ221187B990917,46410,5,Rainy Days And Mondays
"%23627,",TRVPFZC128F9312D86,AR10L4D1187FB43DB1,-1,5,Rainy Days And Mondays
"%23627,",TRDUVSS128E0793B3F,ARWD82K1187B98CFF2,-1,5,Rainy Days And Mondays
"%28989,",TRZTGIZ12903CEA285,ARZPDAD1187B98D940,139368,3,Evil Ways
"%28989,",TRMWXCU128F932F633,ARB054P1187B9AD32E,28990,3,Evil Ways
"%28989,",TRUNXNZ128F14A2DE9,AROUOZZ1187B9ABE51,-1,3,Evil Ways
"%53997,",TRKKAFN128F92D6BCD,ARNA0AZ1187B9AE478,106347,5,Blue Velvet
"%53997,",TRDDFFF128F93397D7,AR69FR01187FB4D250,54000,5,Blue Velvet
"%53997,",TRFSAVM128F93291E8,ARVTPMZ1187FB44AEB,53998,5,Blue Velvet
"%53997,",TRFCGKW128F92E0F57,ARROAQE1187B9909CF,90032,5,Blue Velvet
"%53997,",TROYUMA128F931D238,AR4ZNBW1187FB554B8,-1,5,Blue Velvet
"%115905,",TRJEYDX128F92F3840,ARIEFGQ1187B9B3858,142151,2,Kvinde Min
"%115905,",TRCEPQF128F9338574,ARLEYDF1187FB546F1,142150,2,Kvinde Min
"%3671,",TRPIZJF128F1461567,ARJMSZK1187FB4C963,27487,2,It Won't Be Wrong (2001 Digital Remaster)
"%3671,",TRLWKYH128EF35A2C4,ARDK87R1187B98D51C,3672,2,It Won't Be Wrong (Album Version)
"%78032,",TREGBUW128EF341FFF,ARG1CP41187B9B7A2D,84244,2,Nothing To Be Done
"%78032,",TREFYPN128F4247941,ARQJ9VM1187FB420BE,78032,2,Nothing To Be Done
"%7637,7638,",TRKNYEY128F4266D71,ARGRDHI1187B9B93F0,32096,5,Death Letter
"%7637,7638,",TRATROO128F42544AB,ARZHZ8X1187B9A5C1B,32101,5,Death Letter Blues
"%7637,7638,",TRAUGBG128F932B2A2,AR6V68G1187B98DCC1,32102,5,Death Letter Blues (Album Version)
"%7637,7638,",TRDDNWC128F9311E1C,ARGETJ81187B9B4F2F,7637,5,My Black Mama
"%7637,7638,",TRPMNOC128F426D66A,ARGETJ81187B9B4F2F,7638,5,Death Letter
"%26445,",TROEHMW128F42553A1,ARAW35N1187B994CCA,76765,2,Welcome To The Machine (Album Version)
"%26445,",TRHTEWM128F426D2F5,ARD4C1I1187FB4B0C3,26445,2,Welcome To The Machine (1992 Digital Remaster)
"%15278,",TRXNFHU128F934B6D6,ARWH7M01187FB3B02D,94424,4,Sweet Leaf
"%15278,",TRUXRZH128F92F703B,ARWZ9W91187B9B2B29,15278,4,Sweet Leaf
"%15278,",TROSEKY128F9304445,AR8DTVF1187B9AA292,-1,4,Sweet Leaf
"%15278,",TRQOSDN128F42605E9,ARRNO111187B9B3FC9,-1,4,Sweet Leaf
"%68367,",TRJKVUA128F4221468,AREI6PI1187B9911AE,95527,2,Chewy Chewy
"%68367,",TRRPYBS12903CB5056,ARFF0FC1187B9AFEAF,68367,2,Chewy Chewy
"%37831,",TRSVGXX128E078A9F9,ARD9UVF1187B9B17FE,48150,2,Heroes and Villains
"%37831,",TRARHOD128E0781296,AR2DGPY1187FB4CECF,37831,2,Heroes And Villains (2001 Digital Remaster)
"%62162,",TROGOPD128F4243746,ARH9HS41187FB5BC6F,62175,2,iris
"%62162,",TRHGLAR128F933DB46,ARR9XGB1187B9912E6,109958,2,Iris
"%79887,",TRZBHTT128F9339BA1,AR4XX0N1187FB45C21,95842,3,Love Vigilantes (Album)
"%79887,",TRHONCM128F92EF7C9,ARNHHIV1187FB4EA23,79887,3,Love Vigilantes
"%79887,",TRBVPFA128F42894D2,ARU7NUZ1187B9B3B31,-1,3,Love Vigilantes
"%29814,",TRCASLO128F930A20D,ARVPWZP1187B98CF44,120094,2,Psychotic Reaction
"%29814,",TRQZMHS128F9311D90,ARHSO041187FB3D06D,29814,2,Psychotic Reaction
"%16212,",TRYAVAL128F930CA78,ARGETJ81187B9B4F2F,88335,5,Mississippi County Farm Blues
"%16212,",TRWQJRX128F933EC13,ARE36MM1187B991E50,16212,5,See That My Grave Is Kept Clean
"%16212,",TRNOQUN128F4217663,AR93RTI1187B98ECFB,94907,5,Ain't It Hard
"%16212,",TRWTOPP128F92FA445,AR5U94U1187FB5CDCF,16213,5,See That My Grave Is Kept Clean
"%16212,",TRTTOLG128F42BCDD3,ARN7OQ21187FB5A6B3,16215,5,See That My Grave Is kept Clean
"%5021,",TRRWBPJ128F423DF80,ARJACM31187FB3EFDF,10457,3,Tramp
"%5021,",TRZJEDS128E0791BE0,ARZZXT51187FB4627E,7061,3,Tramp
"%5021,",TRLHCIT128F92F1679,ARLIBVA1187B99074B,121058,3,Tramp
"%64107,",TRKCMQS128F4264CBE,AR9O7S41187B98B604,64118,2,Stay
"%64107,",TRRIMAS128F1467380,AR0D7K21187B9AD14E,64107,2,Stay
"%99472,",TROFTCN128F934E573,AR94SFV1187FB4DA2C,99485,3,So Alive
"%99472,",TRPZYXC128F42383DA,ARV91AY1187FB52E52,99472,3,So Alive
"%99472,",TRKQEQL128F92F6E8E,ARKT7Q51187FB4C2B1,-1,3,So Alive
"%66728,",TRFQSST128F4262F04,ARS1PIB1187FB58AA6,66729,3,Little Things
"%66728,",TRLULAQ128F4255858,ARD92TH1187FB57ACD,66728,3,Little Things (1991 Digital Remaster)
"%66728,",TRXBTGK12903CD7CD1,ARUKQ2W1187B995D58,66730,3,Little Things
"%99510,",TRECMOT128F42556DB,ARAOAKL1187FB4F2FD,99512,2,Ju Ju Man (LP Version)
"%99510,",TRGUXAX128F145B81D,AR2EC591187FB4B3E4,99510,2,Ju Ju Man
"%94755,",TRKMFZP12903CF4019,ARXC3CX1187FB5A8E0,94755,2,Execute Them All
"%94755,",TRVCLCT12903D01AF0,AR3DDK21187FB5C401,94785,2,Execute Them All (originally by Unleashed)
"%20095,",TRZMBOL128F931CE58,ARKQRVR1257509DAF9,105649,4,Don't Worry Baby
"%20095,",TRIUCSZ128F1485121,AR2DGPY1187FB4CECF,20095,4,Don't Worry Baby (Mono)
"%20095,",TRIOPHF128F9302A57,ARQOST01187B9AC91A,100038,4,Don't Worry Baby
"%20095,",TRCKAPF128F4250F2F,ARYAP0O1187B9977E5,42717,4,Don't Worry baby
"%93037,93038,",TRLJGPC128F426EA0A,ARL2Q8V1187FB4920C,93038,2,Snow On The Sahara
"%93037,93038,",TRDWAPY128F92DCFB5,ARL2Q8V1187FB4920C,93037,2,La Neige Au Sahara
"%39861,",TRJBQXX128F427F692,ARKU2GK1187B98C8AB,83339,2,Ramble On
"%39861,",TRYGSAT128F93424BA,AR6JY3I1187B98DAF7,137801,2,Ramble On (Album)
"%29912,",TRLLMSE128F935DDD3,AR8Q1IA1187FB43FB6,107249,2,Head Held High
"%29912,",TRHGQJI128F4230B0D,ARBFQ7L1187B9ACD48,29912,2,Head Held High (Alternate Mix)
"%11827,",TRLBEHJ128F428F46D,ARGI5FG1187B9A1A70,75384,8,The Best Is Yet To Come
"%11827,",TRICDPF128F427DDF1,ARIHHV61187FB561F6,89960,8,The Best Is Yet To Come
"%11827,",TRCLMHJ128F931C408,AREUZEN1187FB48155,113150,8,The Best Is Yet To Come
"%11827,",TRPTYTM128EF35A23E,ARN0YZ71187B9BA57B,53141,8,The Best Is Yet To Come (Album Version)
"%11827,",TRSOMKZ128F930C85C,AR4JY8V1187B98A62F,71401,8,The Best Is Yet To Come
"%11827,",TRWOUIG128F92F9E09,ARZS76R1187FB41927,59655,8,The Best Is Yet To Come
"%11827,",TRWFSDD128F42B12FA,AR4ZNBW1187FB554B8,11827,8,The Best Is Yet To Come
"%11827,",TRZVCTP128F92CD40E,ARBM4TC1187FB5CE98,81929,8,The Best Is Yet To Come
"%35854,",TRGEAKM128F92FBA2C,ARVZDOM1187B9B49C9,87483,2,Never Gonna Give You Up
"%35854,",TRDQUZT128F92FCAD1,ARWPYQI1187FB4D55A,35854,2,Never Gonna Give You Up
"%30955,",TRSFHLX128F1468141,ARRT66G1187FB3DDF9,30955,2,Me And My Guitar
"%30955,",TRUZNJO128F421AD6D,ARV57NY1187FB3C1DC,30956,2,Me And My Guitar
"%47657,",TRZRZUO12903CAF163,AR8XIN91187FB3A048,66650,13,Blue Christmas
"%47657,",TRIYYUE128F933217E,ARGJTO11187FB39AC0,47658,13,Blue Christmas
"%47657,",TRTWYRC128F92EC30C,AR8H87D1187FB3A841,109019,13,Blue Christmas
"%47657,",TROLGVC128F149A212,AR26HRX1187FB3620F,144091,13,Blue Christmas
"%47657,",TRWMGGO128F92EFB7B,ARQFFTK1187FB4C7E1,84112,13,Blue Christmas
"%47657,",TRWBHCP128F145467C,ARYXGMM1187B9AC285,64409,13,Blue Christmas
"%47657,",TRUBZHL128F427E702,AR5HOKG1187FB3873E,84126,13,Blue Christmas
"%47657,",TRFSOOQ12903CBA5C8,AR358YS1187FB44A29,87563,13,Blue Christmas
"%47657,",TRONHTN128F9300AC8,ARANS3K1187B9B4FEA,86672,13,Blue Christmas
"%47657,",TRYKBRA128F42382AF,AR4T2IF1187B9ADBB7,142446,13,Blue Christmas
"%47657,",TREIIVO128E0782ACE,AR2DGPY1187FB4CECF,47662,13,Blue Christmas (Remixed 1991)
"%47657,",TROALQA128F9330A66,ARCZC791187B991DF4,47694,13,Blue Christmas
"%47657,",TRKKKJP128F426416E,ARULZ741187B9AD2EF,-1,13,Blue Christmas
"%20149,105005,",TRSBXIM128F14596C6,ARW5XFX1187B9AE42A,104430,3,59th Street Bridge Song (Feelin' Groovy)
"%20149,105005,",TRPOUCU128F427C122,ARIWB161187B9AA1D5,20149,3,The 59th Street Bridge Song (Feelin' Groovy)
"%20149,105005,",TRYMIXT128F93289B6,ARPAL0H1187B990A8E,105005,3,C'Est Bon La Vie
"%86749,",TRXNCVF128F92D18EF,ARVTJAP1187FB4AA75,107071,2,Rock This Town
"%86749,",TRZQIGS128F4290259,AR7SPB81187B9A068F,86749,2,Rock This Town
"%56239,",TROXSYK128F428D58F,ARGTB581187B988D42,83089,2,Ill Wind
"%56239,",TRPRXLO128F4289EA6,ARCBIJY1187FB597E4,56250,2,Ill Wind (You're Blowin' Me No Good)
"%57375,32263,",TRKLFJT128F4255AA5,ARVNZBY1187FB48A4E,32264,4,I Understand (Just How You Feel)
"%57375,32263,",TREAOII128F92E253B,ARRI65G1187FB5992E,109983,4,Auld Lang Syne (Album Version)
"%57375,32263,",TRLSEXJ128F427C3AA,AR2DGPY1187FB4CECF,57376,4,Auld Lang Syne (Alternate Mix) (Remixed 91)
"%57375,32263,",TRLOMEB128F4228922,ARJ47041187B98E500,150774,4,Auld Lang Syne
"%71343,",TRPWELG128F423ED9A,AREQRHG1187FB4D2B5,71354,2,Sweet Surrender
"%71343,",TRJTQCV128F422F680,ARB3NG41187FB38786,71343,2,Sweet Surrender
"%5655,",TRUWXIL128F14883B8,ARHAS6X1187B9901C6,43984,9,Night And Day
"%5655,",TRHZKQL128F149008A,ARXOB9P1187B99101A,35035,9,Night And Day
"%5655,",TRBRNIR12903CA94A5,AR1HEU81187FB3CCCC,5655,9,Night and Day
"%5655,",TRNWQFO128F14969EF,AR7XILV1187FB4416D,41094,9,Night And Day (LP Version)
"%5655,",TRGDQRZ128F428D801,ARYGO6R1187B9A7822,26867,9,Night And Day
"%5655,",TRZTDMX128F428D580,ARGTB581187B988D42,83088,9,Night And Day
"%5655,",TRKQBXG128F148C7A4,ARSPVDV1187B996BCA,51862,9,Night and Day
"%5655,",TRFPQGV128F14920E2,ARODFDS1187FB57348,23106,9,Night And Day
"%5655,",TRZMYGG128F424B830,ARQ6PLP1187FB468E3,74823,9,Night & Day
"%44937,",TRKBGOH12903CC4DA1,ARUL9Y61187FB3DF6B,44941,2,The Kid (Lifelines Live Version)
"%44937,",TRYCQRL128F93333DB,AR4H0C51187FB46ED2,44938,2,The Kid
"%14969,",TROIRGZ128F1473B32,ARLG9UJ1187B9B6C67,24568,2,Paperback Writer (LP Version)
"%14969,",TRMZFGN128F9337F08,ARKAE1G1187B994A18,45176,2,Paperback Rider
"%51930,",TRHHZPG12903CE2B31,AR8L6W21187B9AD317,51931,2,Shine
"%51930,",TRFCWQB128F92E596F,AR198711187B9AD09F,51930,2,Shine
"%11538,113802,",TRDDDWJ128F932BD49,ARJ2HED1187FB3EC23,11538,2,Four Brothers
"%11538,113802,",TRAEKUN128E078B078,AR7NTTO1187B995A0C,66983,2,Four Brothers (LP Version)
"%4232,",TRNHGRF128F146534C,ARZO0421187FB5C01A,35175,4,Stand By Your Man
"%4232,",TRCOEUY12903CD4185,AR1JD6E1187FB5696C,11039,4,Stand By Your Man
"%4232,",TRVUSDM128F4270483,AR11YQ81187FB3C654,63668,4,Stand By Your Man
"%4232,",TRACLRS12903CE9386,ARM5JLS1187FB3615B,-1,4,Stand By Your Man
"%36402,",TRGXAIO128F423DF03,ARAPFN61187B990019,36402,2,Security (Single/LP Version)
"%36402,",TRFBMDM128F4265DBF,ARWNWCW1187FB52E6F,36403,2,Security
"%68895,",TRHBWQF128F933687C,AR65T9K1187FB3842E,68895,2,You Are My Destiny
"%68895,",TRXBCZW128F426B9CA,ARF9J2T1187FB37215,125911,2,You Are My Destiny
"%77292,",TRGEHCL128F4259831,ARR1C0N1187FB372DF,77292,3,To Here Knows When
"%77292,",TRXRWGZ128F428D5DB,ARIGNCH1187B98E530,77293,3,To Here Knows When
"%77292,",TRBQXWS128F9310EF9,AR2VRQG1187B99B298,121581,3,To Here Knows When
"%112345,",TRQWCTW128F423BB09,ARGU86K1187B99F0C5,117523,3,Black Jack Davy
"%112345,",TRUHQVG128F424453A,ARI3BMM1187FB4255E,117526,3,Black Jack David
"%112345,",TRLSDFR128F932ADB3,AR432KB1187FB36B81,148631,3,Gypsy Davey
"%43036,",TRUYILQ12903CCD250,AR25G5E1187B9911A8,43036,2,Race With the Devil
"%43036,",TROETXS128F9347FBD,ARBO2QI1187FB4844D,43089,2,Race With The Devil
"%90062,",TRMKVRC128F42173E5,ARDL6T21187FB36FDD,95432,2,Black Gal
"%90062,",TRJOKKZ128F42444BA,AR93RTI1187B98ECFB,94928,2,Black Gal
"%4637,",TRRPBOL128F92F99A2,ARSZGJL1187B9933A6,70171,4,Something's Gotten Hold Of My Heart (2003 Digital Remaster)
"%4637,",TRVEMQI128E0794A6C,ARQ2FVV1187FB4141A,32311,4,Something's Gotten Hold Of My Heart (2004 Digital Remaster)
"%4637,",TREXEOS128F9325E20,ARODBRG1187FB3FD99,4638,4,Something's Gotten Hold Of My Heart (2009 Digital Remaster)
"%4637,",TRYGUGR128F9353755,ARZ2UQS1187FB4D297,35521,4,Something's Gotten Hold of My Heart
"%1454,",TRUWXDD12903CCD0BE,AR9HQ6Y1187FB3C2CB,10701,6,Hey Jude
"%1454,",TRIKEIZ128F4280E34,AR1G3G71187B98FE83,26937,6,Hey Jude (Instrumental)
"%1454,",TRZCMAA128F4280F5E,ARKDRAY1187B98AFD5,14206,6,Hey Jude
"%1454,",TRDLSFN128F9326196,AR9ZLJJ1187FB5BC16,54202,6,Hey Jude
"%1454,",TRRMSGD128F425D56B,ARXGNJV1187B9B8962,4981,6,Hey Jude
"%1454,",TRHJQZC128E07935B8,ARW2AMZ1187FB381AC,24879,6,Hey Jude
"%115521,",TRIPWVN128F4234EBA,AR49MOS1187B991A8B,139498,2,I Didn't Know
"%115521,",TREYAXK128F92F6539,ARUGAPO1187B9B21DB,139497,2,I Didn't Know
"%111531,4006,",TRDBCJM128F427C9A2,ARYOGBC1187B9B87FA,87036,6,The Winner Takes It All (From 'Mamma Mia')
"%111531,4006,",TRAUZUP128F148BF4D,ART50HO1187FB4D0ED,4006,6,The Winner Takes It All
"%111531,4006,",TRFZCUH128F9341853,ARJ8MZP1187B9AF422,124201,6,The Winner Takes It All
"%111531,4006,",TROXZXD128F92EB392,ARNJ9LU1187B9A56A6,112038,6,The Winner Takes It All (Va Todo Al Ganador)
"%111531,4006,",TRBPQUG128F428A645,ARFLBW81187B9BA106,78329,6,The Winner Takes It All
"%111531,4006,",TRPSTOY128F4244C64,ARZ3KE21187B9AC887,124202,6,The Winner Takes It All
"%49932,",TRUGVUA128F146D7EB,ARVLZ611187B9A72BE,49932,2,Magic
"%49932,",TREDEFZ128F92F744F,ARZ5NER11A348F0B33,137235,2,Magic
"%30381,",TRIKWGR128F4273A9D,AR6BJ1V1187B9AE3B7,30381,2,Love That Burns
"%30381,",TRYQAMY128F14691CB,AR56P361187B9AC4DB,30382,2,Love That Burns
"%62310,",TRXLBEX12903CEBC84,AR6681Y1187FB39B02,62310,3,Nutbush City Limits
"%62310,",TRZMHMR128F9310D84,ARTWWKF1187FB4F9AF,112408,3,Nutbush City Limits
"%62310,",TRDHYXV128F931F655,AR81AKH1187FB36436,-1,3,Nutbush City Limit
"%13691,",TROSTJX128F4291E64,ARR5O291187B9BA1AE,88482,6,Just A Closer Walk With Thee
"%13691,",TRMRCHJ128F931B6BF,ARGYVWR11E2835C194,95478,6,Just A Closer Walk With Thee
"%13691,",TRPCDXV12903CA913D,AR0IVGJ1187FB55D61,109285,6,Just a Closer Walk With Thee
"%13691,",TRWKGFZ128F426814C,ARWLT1T1187B99B4CC,103236,6,Just A Closer Walk With Thee (2004 Digital Remaster)
"%13691,",TRBCIQM128F4288C3B,AR4GUPS1187FB3E415,95896,6,Just A Closer Walk With Thee
"%13691,",TRWOMYD128F934CE70,AR3HL7J1187FB5C276,109377,6,Just a Closer Walk With Thee
"%2558,",TRLRLBA128F92E9D74,ARDY3451187B9A0226,11256,7,Both Sides Now
"%2558,",TRXOTFM128F428B0AC,ARJSENG1187FB4C293,38554,7,Both Sides Now
"%2558,",TRVDQVZ12903CE0F78,ARIAJDN1187FB4D070,63163,7,Both Sides Now
"%2558,",TRQEBDL128F1489BE3,ARMV8QQ1187B989E86,82328,7,Both Sides Now (Remastered Version)
"%2558,",TRAPJLY128F4287BC1,ARSFY721187FB43370,148315,7,Both Sides Now
"%2558,",TRXJUVO128F92F2782,AR6OSQ81187FB3FDAB,92652,7,Both Sides Now
"%2558,",TRAXSYE128F427F236,ARRYSKB1187B98D3E4,85966,7,Both Sides Now
"%10403,",TRZVJSO128F92E2336,ARCJGLG11F50C4971F,10404,2,Walk Like A Panther
"%10403,",TRGWTBC128F148A29D,AROC1O81187FB4CFAC,10403,2,"Walk Like A Panther (7"" Version)"
"%27946,",TRGIMHY128F93158B8,ARFGXKD1187B99C341,30986,5,Hard Time Killing Floor
"%27946,",TRMBBET128F932B296,AR6V68G1187B98DCC1,131342,5,Hard Time Killin' Floor (Album Version)
"%27946,",TRSLVAL128F42BA6A0,ARMUGNG1187B9B435B,42401,5,Hard Time Killing Floor
"%27946,",TRHPRPL128F1459C38,ARAY6DS1187FB531D1,100872,5,Hard Time Killing Floor Blues
"%27946,",TRQRWQC12903C94CD7,ARL99WU1187B98FB1F,-1,5,Hard Time Killin' Floor Blues
"%54475,",TRVZKNV128F92CA9CA,AR6XPWV1187B9ADAEB,54475,3,My Hero
"%54475,",TRREAGD128F429E107,ARZMFT61187FB56B9F,67299,3,My Hero (Montana Version)
"%54475,",TRCGYNQ128F1480166,AR4OU721187FB4549D,54477,3,My Hero (Album Version)
"%53716,",TRPQFDN12903CA3E24,ARK7YKK1187B990D04,74472,2,Decades (Bonus Track)
"%53716,",TRUIEVZ12903CE71F7,AR5B1EB1187B98EE39,98261,2,Decades (Joy Division)
"%33624,",TRXTTJG128F426B354,AR7PBOV1187B9B3DB5,33657,4,Hooked On A Feeling
"%33624,",TRBTXEA12903CF5450,ARLN9GU1187B9A1E5C,33718,4,Hooked On a Feeling
"%33624,",TRDZAJJ128F9311EFB,ARRDX091187FB3DC86,33624,4,Hooked On a Feeling
"%33624,",TRFHVKU128F935A108,ARSVTNL1187B992A91,33743,4,Hooked On a Feeling
"%54976,",TRFBKVP128F933D58A,AR4WX0Z1187B99FBB5,54980,3,Sound System
"%54976,",TRUTSWK12903CD4430,ARIAUMB1187FB494B0,54981,3,Sound System
"%54976,",TRLBXXG128F42986F8,ARXANMY1187B9AEFDA,54976,3,Sound System
"%20151,",TRVJVGP12903CCE79C,AREQTHU1187FB4D4D7,55136,6,Time Of The Season
"%20151,",TRRQXGP128F92FBD1D,AR7D4N41187B9B375D,32914,6,Time Of The Season
"%20151,",TRBIEKF128E0795404,ARB7BE11187B9B64E9,20151,6,Time Of The Season
"%20151,",TRZTKNS128F146AD03,ARISNG51187FB4CE02,55135,6,Time Of The Season
"%20151,",TRWLXQC128F933220C,AR1SFKQ1187B98AF13,55138,6,Time of the Season
"%20151,",TRYHWWP128F421EDAB,ARBPZS51187B9985E3,55140,6,It's The Time Of The Season
"%22991,",TRCYMIR128F145C3F1,ARKDZJP1187B98DD0C,26870,4,Walking on Sunshine
"%22991,",TRYJRCT12903CE5A82,AR9BOHR1187B9AE400,87911,4,Walking On Sunshine
"%22991,",TRXALCE128F932A429,AR3TRNJ1187B9AE8AB,22991,4,Walking On Sunshine
"%22991,",TRHYZIW128F427255B,ARVB14J1187B992457,22992,4,Walking On Sunshine  (Accelerate Album Version)
"%34061,",TRGBQOP128F429241D,ARCXKY91187B9ACA99,34062,2,Stop This World
"%34061,",TRIRGBE128F42A8F29,ARO2B2L1187B98AD9E,84693,2,Stop This World
"%2966,",TRXEYRU128F427ABEC,ARAPFN61187B990019,40755,7,(Sittin' On) The Dock Of The Bay
"%2966,",TRVVKPY128F429FCF8,ARFJYTP1187FB52326,68599,7,(Sittin' On) The Dock Of The Bay
"%2966,",TRKOMNN12903CC4295,ARB3YNF1187B992AF0,120064,7,(Sittin' On) The Dock Of The Bay
"%2966,",TRKCDCC128F92E2BE2,AR714KG1187FB58FCB,151077,7,(Sittin' On) The Dock Of The Bay
